node1,node2,label
G_126129,D_ORPHA:280406,0
G_729920,D_ORPHA:423894,0
G_7051,D_OMIM:621304,0
G_2593,D_ORPHA:33573,0
G_2100,D_OMIM:300511,0
G_83480,D_ORPHA:247598,0
G_4009,D_ORPHA:476394,0
G_56203,D_ORPHA:2712,0
G_3575,D_OMIM:618123,0
G_26855,D_ORPHA:139583,0
G_389856,D_ORPHA:261600,0
G_9499,D_ORPHA:244305,0
G_8629,D_ORPHA:508533,0
G_9126,D_ORPHA:71526,0
G_1296,D_ORPHA:98973,1
G_5860,D_OMIM:618108,0
G_1854,D_OMIM:605724,0
G_3767,D_ORPHA:276603,1
G_5160,D_ORPHA:676125,0
G_56098,D_ORPHA:528084,1
G_23036,D_OMIM:619188,1
G_3785,D_ORPHA:140927,1
G_7372,D_OMIM:223000,0
G_5908,D_OMIM:611878,0
G_224,D_OMIM:270200,1
G_27086,D_OMIM:613670,1
G_5956,D_OMIM:301033,0
G_6909,D_OMIM:618223,1
G_81622,D_OMIM:610551,1
G_9639,D_ORPHA:140481,1
G_1136,D_OMIM:619816,0
G_22800,D_OMIM:273900,0
G_24,D_OMIM:601718,1
G_3814,D_OMIM:609227,0
G_2653,D_ORPHA:289863,1
G_5079,D_OMIM:615545,1
G_6691,D_ORPHA:399805,1
G_79902,D_ORPHA:54260,0
G_55180,D_OMIM:112100,0
G_22806,D_OMIM:613793,0
G_10084,D_ORPHA:93946,1
G_56704,D_OMIM:620964,1
G_9922,D_ORPHA:714410,0
G_2161,D_ORPHA:100054,1
G_23126,D_OMIM:616364,1
G_116150,D_OMIM:617831,1
G_51362,D_OMIM:620379,0
G_6477,D_OMIM:620343,0
G_5264,D_ORPHA:2802,0
G_3845,D_OMIM:621582,1
G_7015,D_OMIM:609135,1
G_26191,D_ORPHA:443167,0
G_5193,D_ORPHA:912,1
G_6288,D_OMIM:612643,0
G_8622,D_OMIM:616322,0
G_55505,D_ORPHA:254913,0
G_1356,D_ORPHA:561,0
G_64145,D_ORPHA:675782,1
G_79784,D_OMIM:614369,1
G_9241,D_OMIM:186500,1
G_10413,D_ORPHA:35909,0
G_226,D_OMIM:611881,1
G_54681,D_OMIM:300354,0
G_5621,D_ORPHA:466,1
G_23581,D_ORPHA:423454,0
G_100288687,D_OMIM:618608,0
G_3767,D_ORPHA:99885,1
G_3417,D_ORPHA:99646,1
G_4171,D_OMIM:616968,1
G_2778,D_OMIM:617686,1
G_3547,D_OMIM:614035,0
G_84343,D_OMIM:615005,0
G_1300,D_OMIM:180700,0
G_1291,D_OMIM:616231,0
G_11254,D_OMIM:620763,0
G_10857,D_ORPHA:98994,1
G_6327,D_OMIM:615378,1
G_9499,D_OMIM:609200,1
G_134701,D_OMIM:616566,1
G_2549,D_OMIM:605428,1
G_1184,D_OMIM:310468,1
G_55975,D_ORPHA:791,1
G_9051,D_OMIM:601979,1
G_122618,D_ORPHA:712,0
G_10715,D_OMIM:143860,0
G_51633,D_ORPHA:1856,0
G_3930,D_ORPHA:779,1
G_3664,D_ORPHA:708014,1
G_57057,D_ORPHA:54260,1
G_8820,D_OMIM:616867,0
G_11200,D_OMIM:176807,1
G_6603,D_OMIM:610725,0
G_2821,D_OMIM:621591,0
G_9487,D_OMIM:280000,1
G_64841,D_OMIM:208000,0
G_91147,D_OMIM:610688,1
G_29072,D_ORPHA:597738,1
G_201163,D_OMIM:186570,0
G_79827,D_ORPHA:2301,1
G_4942,D_OMIM:617749,0
G_135228,D_ORPHA:853,1
G_11019,D_ORPHA:898,0
G_26040,D_OMIM:312000,0
G_285440,D_ORPHA:3322,0
G_2969,D_ORPHA:228140,0
G_3861,D_OMIM:131800,1
G_25970,D_ORPHA:261222,1
G_1075,D_ORPHA:79,0
G_221927,D_OMIM:618056,1
G_10116,D_OMIM:128230,0
G_5917,D_ORPHA:438114,1
G_10586,D_ORPHA:289,0
G_164656,D_OMIM:300953,0
G_80204,D_OMIM:618089,1
G_401138,D_OMIM:613790,0
G_55655,D_OMIM:611067,0
G_146227,D_OMIM:617695,0
G_728294,D_OMIM:600721,1
G_3631,D_OMIM:621354,1
G_6854,D_ORPHA:308,0
G_4692,D_ORPHA:177904,1
G_54414,D_ORPHA:93589,0
G_79659,D_OMIM:613091,1
G_55621,D_OMIM:615616,0
G_10492,D_OMIM:620364,0
G_9693,D_OMIM:237500,0
G_81615,D_OMIM:146110,0
G_57055,D_ORPHA:101010,0
G_27034,D_ORPHA:85182,0
G_1482,D_ORPHA:402075,1
G_81608,D_OMIM:607277,0
G_2737,D_OMIM:307800,0
G_60481,D_ORPHA:423296,1
G_2984,D_OMIM:614665,1
G_23152,D_OMIM:620222,0
G_51660,D_OMIM:616268,0
G_6833,D_ORPHA:99885,1
G_8076,D_ORPHA:808,0
G_387,D_ORPHA:52427,0
G_126,D_OMIM:168600,1
G_2248,D_ORPHA:2791,1
G_25782,D_ORPHA:1387,1
G_2328,D_OMIM:615546,0
G_91452,D_OMIM:614340,0
G_57192,D_OMIM:614073,0
G_581,D_OMIM:608649,0
G_490,D_OMIM:617258,0
G_30817,D_ORPHA:493342,1
G_64374,D_ORPHA:559,1
G_283677,D_OMIM:615451,0
G_2533,D_OMIM:273900,1
G_79796,D_ORPHA:251671,0
G_1080,D_OMIM:167800,1
G_7187,D_OMIM:621096,1
G_51475,D_OMIM:617140,0
G_7942,D_ORPHA:319308,1
G_60468,D_OMIM:620233,0
G_2737,D_OMIM:174700,1
G_6622,D_ORPHA:2828,1
G_3703,D_ORPHA:370921,1
G_6651,D_OMIM:136000,0
G_3172,D_OMIM:610612,0
G_60529,D_OMIM:615127,0
G_5566,D_OMIM:619142,1
G_5551,D_OMIM:605027,1
G_284098,D_OMIM:616025,1
G_51412,D_OMIM:618468,1
G_26053,D_OMIM:615834,1
G_1420,D_ORPHA:642691,0
G_826,D_OMIM:620777,1
G_58494,D_ORPHA:98766,0
G_124404,D_ORPHA:177907,0
G_9321,D_OMIM:184260,1
G_1021,D_OMIM:616152,0
G_6304,D_ORPHA:543,0
G_170302,D_ORPHA:777,1
G_91252,D_OMIM:619971,0
G_7846,D_ORPHA:171680,1
G_2071,D_ORPHA:33364,1
G_10000,D_OMIM:614565,0
G_355,D_ORPHA:117,1
G_80331,D_ORPHA:228343,1
G_8120,D_OMIM:230200,0
G_2779,D_OMIM:610444,1
G_25915,D_OMIM:615761,0
G_472,D_OMIM:114480,1
G_7867,D_OMIM:137440,0
G_51106,D_ORPHA:90641,1
G_9968,D_ORPHA:93932,1
G_23556,D_ORPHA:168947,0
G_11232,D_OMIM:610131,1
G_4643,D_OMIM:614131,1
G_9455,D_OMIM:614401,0
G_4144,D_OMIM:618097,0
G_164,D_OMIM:619548,1
G_171558,D_ORPHA:379,0
G_126129,D_OMIM:605670,0
G_2212,D_OMIM:152700,1
G_5594,D_ORPHA:435387,0
G_22808,D_OMIM:615777,0
G_2720,D_OMIM:604292,0
G_50,D_OMIM:616289,1
G_9037,D_OMIM:215700,0
G_3891,D_ORPHA:420573,0
G_92002,D_ORPHA:397618,0
G_23426,D_ORPHA:404454,0
G_2799,D_ORPHA:79272,1
G_85446,D_ORPHA:85112,0
G_3767,D_ORPHA:79644,1
G_538,D_OMIM:304150,1
G_1441,D_ORPHA:420702,1
G_196385,D_OMIM:621179,0
G_51663,D_OMIM:261500,0
G_50833,D_OMIM:617956,1
G_4287,D_ORPHA:276244,1
G_4486,D_ORPHA:33574,0
G_10155,D_OMIM:621332,1
G_3192,D_OMIM:614120,0
G_27030,D_OMIM:608089,1
G_1066,D_OMIM:618057,1
G_1280,D_ORPHA:86820,1
G_2984,D_ORPHA:320396,0
G_9630,D_OMIM:620459,0
G_4514,D_OMIM:620089,0
G_359948,D_OMIM:616263,0
G_56910,D_ORPHA:2312,0
G_29980,D_ORPHA:166073,0
G_4842,D_ORPHA:930,1
G_4549,D_ORPHA:90641,1
G_54845,D_OMIM:619075,0
G_8884,D_OMIM:608931,0
G_6583,D_OMIM:180300,1
G_2066,D_ORPHA:803,1
G_29894,D_OMIM:125851,0
G_9129,D_OMIM:618321,0
G_3090,D_ORPHA:531,1
G_29081,D_ORPHA:2512,1
G_11315,D_OMIM:616887,0
G_3848,D_ORPHA:1658,0
G_51626,D_ORPHA:597,0
G_26153,D_OMIM:621302,0
G_7957,D_OMIM:619259,0
G_6812,D_ORPHA:599373,1
G_5457,D_OMIM:165300,0
G_23067,D_ORPHA:178469,1
G_5718,D_OMIM:617516,1
G_9083,D_OMIM:620996,0
G_729,D_ORPHA:300605,0
G_56172,D_OMIM:618774,0
G_3931,D_OMIM:230200,0
G_30062,D_ORPHA:98938,1
G_286151,D_OMIM:611431,0
G_2776,D_ORPHA:3205,1
G_133686,D_ORPHA:308393,0
G_5727,D_ORPHA:77301,1
G_6492,D_ORPHA:178461,0
G_1107,D_ORPHA:2802,0
G_3032,D_OMIM:140000,0
G_724066,D_OMIM:608768,1
G_57498,D_OMIM:613640,0
G_83959,D_OMIM:217400,1
G_10512,D_OMIM:236792,0
G_11155,D_ORPHA:98912,1
G_55243,D_OMIM:619201,1
G_22807,D_ORPHA:699599,1
G_9681,D_OMIM:619795,0
G_8643,D_ORPHA:377,1
G_442186,D_OMIM:104290,0
G_8604,D_ORPHA:93277,0
G_116461,D_OMIM:617105,0
G_729230,D_OMIM:219600,1
G_10320,D_OMIM:610100,0
G_1288,D_OMIM:601360,0
G_54809,D_OMIM:619041,1
G_2064,D_OMIM:613659,1
G_1909,D_ORPHA:2856,0
G_23384,D_ORPHA:141276,1
G_2218,D_ORPHA:154,1
G_51075,D_ORPHA:500545,0
G_673,D_ORPHA:146,1
G_85021,D_ORPHA:139583,0
G_55811,D_ORPHA:2197,1
G_79648,D_OMIM:251200,1
G_51151,D_OMIM:614035,0
G_79848,D_OMIM:618050,0
G_5663,D_OMIM:613737,1
G_1030,D_ORPHA:99819,0
G_55072,D_ORPHA:707792,0
G_2805,D_ORPHA:93315,0
G_26277,D_OMIM:615705,0
G_55023,D_ORPHA:589905,1
G_7021,D_ORPHA:46627,1
G_3032,D_ORPHA:99954,0
G_11200,D_OMIM:259500,1
G_7273,D_ORPHA:324604,1
G_23395,D_OMIM:617021,1
G_8292,D_OMIM:603034,1
G_7879,D_OMIM:180000,0
G_3070,D_OMIM:216100,0
G_3897,D_OMIM:307000,1
G_10265,D_OMIM:232800,0
G_120766137,D_OMIM:146550,1
G_10020,D_OMIM:620757,1
G_10815,D_OMIM:617976,1
G_4858,D_ORPHA:528084,1
G_286,D_OMIM:182900,1
G_6324,D_ORPHA:320385,0
G_132158,D_OMIM:607276,0
G_1834,D_OMIM:125500,1
G_6391,D_OMIM:618637,0
G_23261,D_ORPHA:157791,1
G_10815,D_ORPHA:352582,1
G_9785,D_OMIM:618184,0
G_1490,D_OMIM:211350,1
G_26092,D_ORPHA:168593,0
G_2050,D_ORPHA:504523,0
G_9992,D_OMIM:611493,1
G_2483,D_ORPHA:269,1
G_2746,D_OMIM:606762,1
G_10507,D_ORPHA:423296,0
G_388389,D_OMIM:620668,0
G_1293,D_ORPHA:75840,1
G_3198,D_ORPHA:700107,0
G_2300,D_OMIM:144755,0
G_1186,D_ORPHA:53,1
G_439,D_ORPHA:154,1
G_2182,D_ORPHA:777,1
G_7305,D_OMIM:221770,1
G_23500,D_ORPHA:656,1
G_9382,D_OMIM:239000,0
G_10410,D_OMIM:614680,1
G_55704,D_OMIM:617507,1
G_84172,D_ORPHA:861,1
G_212,D_ORPHA:75563,1
G_284111,D_ORPHA:442835,1
G_5589,D_ORPHA:2924,1
G_4540,D_ORPHA:255210,1
G_1009,D_OMIM:619736,1
G_79823,D_OMIM:219150,0
G_11149,D_OMIM:616812,1
G_343450,D_OMIM:617771,1
G_3858,D_ORPHA:512103,1
G_5445,D_ORPHA:803,1
G_9782,D_ORPHA:600,1
G_4916,D_ORPHA:832,0
G_100127206,D_ORPHA:468661,0
G_23219,D_OMIM:619777,1
G_27249,D_OMIM:620953,1
G_80821,D_ORPHA:178364,0
G_29119,D_OMIM:613391,0
G_317662,D_OMIM:621314,0
G_9319,D_OMIM:617598,1
G_8398,D_ORPHA:199351,1
G_57654,D_ORPHA:178338,1
G_85320,D_OMIM:612965,0
G_825,D_ORPHA:267,1
G_254394,D_OMIM:619758,0
G_9255,D_OMIM:107600,0
G_6331,D_ORPHA:130,1
G_8910,D_OMIM:159900,1
G_1968,D_ORPHA:85282,1
G_285489,D_OMIM:254300,1
G_3458,D_ORPHA:699618,1
G_84529,D_OMIM:618635,0
G_5165,D_OMIM:300905,1
G_4537,D_ORPHA:99718,1
G_345275,D_OMIM:610474,0
G_80208,D_OMIM:608622,0
G_1277,D_ORPHA:1310,1
G_54345,D_ORPHA:696945,0
G_64376,D_OMIM:619130,1
G_84100,D_OMIM:600151,1
G_8996,D_ORPHA:2050,0
G_55788,D_OMIM:277380,1
G_83932,D_OMIM:618807,0
G_10381,D_ORPHA:467166,1
G_5310,D_OMIM:619099,0
G_6472,D_OMIM:619121,1
G_2272,D_ORPHA:422526,1
G_51569,D_OMIM:608099,0
G_2322,D_ORPHA:102724,1
G_9132,D_OMIM:600101,1
G_5324,D_OMIM:181030,1
G_4091,D_OMIM:415000,0
G_6391,D_ORPHA:97286,1
G_79709,D_OMIM:618360,1
G_1528,D_ORPHA:685067,0
G_2581,D_OMIM:245200,1
G_10699,D_ORPHA:275555,1
G_6492,D_ORPHA:498497,0
G_10371,D_ORPHA:39044,0
G_5833,D_OMIM:618770,1
G_3769,D_OMIM:193230,1
G_63925,D_ORPHA:329228,1
G_286262,D_OMIM:606664,0
G_51651,D_OMIM:616263,1
G_2558,D_OMIM:619519,0
G_54941,D_OMIM:600995,0
G_65057,D_OMIM:620076,0
G_7707,D_OMIM:620277,0
G_1080,D_OMIM:620114,0
G_4632,D_ORPHA:300333,0
G_1482,D_OMIM:187500,1
G_1213,D_OMIM:234200,0
G_2055,D_ORPHA:1947,1
G_84466,D_OMIM:606764,0
G_9487,D_ORPHA:3474,1
G_79258,D_OMIM:187500,0
G_50940,D_OMIM:607602,0
G_4601,D_ORPHA:169150,0
G_4322,D_OMIM:250400,1
G_6870,D_ORPHA:478,1
G_51142,D_OMIM:616710,1
G_5091,D_OMIM:308230,0
G_3299,D_ORPHA:441452,1
G_3614,D_ORPHA:791,1
G_6742,D_OMIM:165510,1
G_285282,D_OMIM:618680,1
G_9871,D_OMIM:616294,1
G_2182,D_OMIM:618948,0
G_3747,D_ORPHA:538872,0
G_6598,D_ORPHA:90342,0
G_51474,D_OMIM:615658,0
G_84627,D_OMIM:619720,0
G_3848,D_ORPHA:281139,1
G_1139,D_ORPHA:1496,0
G_29851,D_OMIM:619463,0
G_6655,D_ORPHA:648,1
G_5155,D_ORPHA:31112,1
G_51102,D_ORPHA:508093,1
G_27241,D_ORPHA:79246,0
G_1001,D_ORPHA:99802,0
G_2737,D_ORPHA:93334,1
G_84986,D_ORPHA:75563,0
G_960,D_OMIM:615451,0
G_4751,D_OMIM:615155,0
G_10472,D_OMIM:618316,0
G_10165,D_OMIM:603471,1
G_5468,D_ORPHA:696242,1
G_3859,D_OMIM:620703,0
G_2316,D_OMIM:314400,1
G_4929,D_OMIM:618654,0
G_219972,D_OMIM:619223,1
G_7056,D_OMIM:612926,1
G_1490,D_ORPHA:220460,0
G_728118,D_ORPHA:213711,1
G_1610,D_ORPHA:803,1
G_64132,D_ORPHA:459056,0
G_4803,D_OMIM:614807,0
G_4589,D_OMIM:600807,1
G_5255,D_ORPHA:715,1
G_9927,D_OMIM:608902,0
G_10370,D_ORPHA:99103,1
G_5981,D_ORPHA:504476,1
G_343035,D_ORPHA:320401,0
G_23370,D_OMIM:617433,1
G_10083,D_OMIM:604233,0
G_10430,D_OMIM:620075,1
G_10841,D_ORPHA:643503,0
G_4646,D_ORPHA:90636,1
G_1411,D_ORPHA:98993,1
G_26525,D_ORPHA:404546,1
G_2184,D_OMIM:617222,0
G_27133,D_OMIM:300915,0
G_6674,D_ORPHA:500150,0
G_147138,D_OMIM:613404,0
G_3356,D_OMIM:164230,1
G_3972,D_OMIM:228300,1
G_581,D_ORPHA:329469,0
G_6331,D_ORPHA:166282,1
G_56649,D_ORPHA:363969,1
G_5305,D_ORPHA:585936,1
G_5604,D_OMIM:163950,1
G_1294,D_ORPHA:158676,1
G_29998,D_OMIM:301052,0
G_5376,D_ORPHA:3115,1
G_11253,D_ORPHA:397941,1
G_6678,D_OMIM:616507,1
G_23395,D_ORPHA:642976,1
G_27019,D_OMIM:610618,0
G_7428,D_ORPHA:29072,1
G_2581,D_ORPHA:206448,1
G_80199,D_ORPHA:620158,1
G_728118,D_ORPHA:225123,0
G_3236,D_OMIM:620569,0
G_488,D_ORPHA:488618,0
G_999,D_OMIM:137215,1
G_25977,D_OMIM:615833,1
G_58495,D_ORPHA:488594,0
G_1629,D_OMIM:620699,1
G_27031,D_ORPHA:294415,1
G_51271,D_ORPHA:88639,0
G_10312,D_ORPHA:667,1
G_113612,D_ORPHA:101075,0
G_29110,D_ORPHA:275872,1
G_729238,D_OMIM:256800,0
G_6509,D_OMIM:300807,0
G_2022,D_OMIM:187300,1
G_348,D_OMIM:104310,1
G_10112,D_ORPHA:289860,0
G_1234,D_ORPHA:637013,0
G_5961,D_OMIM:608133,1
G_1373,D_ORPHA:109,0
G_5176,D_OMIM:617892,0
G_8813,D_ORPHA:267,0
G_56479,D_OMIM:617601,1
G_51663,D_ORPHA:708019,0
G_2109,D_OMIM:606631,0
G_64518,D_OMIM:621280,0
G_7100,D_OMIM:608556,1
G_375307,D_OMIM:620686,0
G_51524,D_OMIM:600995,0
G_3908,D_OMIM:618987,0
G_29925,D_ORPHA:363623,1
G_58,D_ORPHA:521411,0
G_2158,D_ORPHA:169793,1
G_51135,D_ORPHA:70592,1
G_57190,D_OMIM:602771,1
G_1816,D_OMIM:606798,1
G_6528,D_ORPHA:99802,0
G_84971,D_OMIM:621269,1
G_23516,D_OMIM:144755,1
G_54453,D_ORPHA:217335,1
G_100288687,D_OMIM:617991,0
G_51025,D_ORPHA:94083,0
G_2332,D_OMIM:311360,1
G_1836,D_OMIM:617468,0
G_4514,D_ORPHA:488627,0
G_3514,D_OMIM:162350,0
G_4541,D_OMIM:535000,1
G_3655,D_ORPHA:79403,1
G_6328,D_ORPHA:99879,0
G_6049,D_OMIM:133239,1
G_23435,D_OMIM:616777,0
G_157657,D_OMIM:614500,1
G_83544,D_ORPHA:244,1
G_5551,D_ORPHA:220497,0
G_3178,D_OMIM:218800,0
G_1284,D_OMIM:614519,1
G_2820,D_OMIM:612716,0
G_4901,D_OMIM:618662,0
G_6496,D_ORPHA:93926,1
G_4052,D_OMIM:205950,0
G_5192,D_ORPHA:44,1
G_79932,D_ORPHA:35093,0
G_1773,D_ORPHA:300345,1
G_4314,D_OMIM:614466,1
G_4893,D_ORPHA:146,1
G_27286,D_OMIM:617830,0
G_403,D_ORPHA:51083,0
G_56704,D_OMIM:162800,0
G_8726,D_ORPHA:659396,1
G_53834,D_OMIM:194190,1
G_4891,D_OMIM:617950,0
G_324,D_OMIM:135290,1
G_288,D_OMIM:255320,0
G_4733,D_OMIM:620641,1
G_10092,D_OMIM:620565,1
G_9469,D_OMIM:605041,0
G_3891,D_OMIM:602032,1
G_6137,D_OMIM:208530,0
G_3508,D_ORPHA:98920,1
G_539,D_OMIM:615184,0
G_25915,D_ORPHA:2609,1
G_5313,D_ORPHA:766,1
G_84634,D_OMIM:131850,0
G_2073,D_ORPHA:466688,0
G_53834,D_OMIM:614809,0
G_152816,D_OMIM:617222,0
G_2902,D_OMIM:619814,1
G_84992,D_ORPHA:85136,0
G_5897,D_ORPHA:247198,0
G_51119,D_ORPHA:811,1
G_54840,D_OMIM:601816,0
G_6506,D_ORPHA:189466,0
G_6529,D_ORPHA:1942,1
G_57120,D_OMIM:615352,0
G_9227,D_ORPHA:791,1
G_151,D_ORPHA:86814,1
G_51244,D_ORPHA:467176,1
G_84168,D_ORPHA:98889,0
G_23236,D_ORPHA:614,0
G_9459,D_OMIM:610093,0
G_3814,D_ORPHA:650097,1
G_8404,D_OMIM:609015,0
G_2055,D_ORPHA:700484,1
G_4151,D_OMIM:104530,0
G_990,D_ORPHA:88628,0
G_22854,D_ORPHA:3095,1
G_6324,D_OMIM:615377,1
G_3702,D_OMIM:616638,0
G_26278,D_ORPHA:453504,0
G_4635,D_OMIM:617280,1
G_28444,D_OMIM:618343,0
G_54973,D_OMIM:618546,0
G_85365,D_OMIM:607906,1
G_585,D_ORPHA:110,1
G_23600,D_OMIM:214950,1
G_2301,D_ORPHA:708,1
G_673,D_ORPHA:2971,0
G_3614,D_OMIM:125851,0
G_498,D_OMIM:616780,0
G_23288,D_ORPHA:714046,0
G_120,D_OMIM:617008,1
G_8915,D_ORPHA:95494,0
G_5745,D_OMIM:215045,1
G_23126,D_ORPHA:729,0
G_361,D_OMIM:618875,0
G_10371,D_ORPHA:478,1
G_127833,D_OMIM:616040,1
G_629,D_OMIM:615489,1
G_79143,D_ORPHA:79321,0
G_1050,D_ORPHA:319480,1
G_388588,D_ORPHA:1658,0
G_2218,D_ORPHA:206554,1
G_283989,D_ORPHA:264675,0
G_7428,D_OMIM:193300,1
G_283677,D_ORPHA:200421,0
G_6389,D_OMIM:251750,0
G_2255,D_OMIM:621367,0
G_3630,D_ORPHA:88918,0
G_7174,D_OMIM:620024,0
G_9900,D_OMIM:621209,0
G_8604,D_OMIM:608837,0
G_23493,D_ORPHA:91387,1
G_10194,D_OMIM:616835,0
G_118429,D_OMIM:228600,1
G_5727,D_ORPHA:93925,1
G_84617,D_OMIM:617732,1
G_8382,D_ORPHA:244,1
G_2200,D_ORPHA:300382,1
G_3955,D_ORPHA:363412,0
G_79796,D_OMIM:262000,0
G_3376,D_ORPHA:404546,0
G_283489,D_OMIM:617616,0
G_63899,D_OMIM:608030,0
G_3783,D_OMIM:616689,1
G_55033,D_OMIM:607778,0
G_389434,D_OMIM:620449,0
G_1890,D_OMIM:278760,0
G_6772,D_OMIM:618279,0
G_2120,D_OMIM:616216,1
G_4942,D_ORPHA:414,1
G_57731,D_OMIM:619970,0
G_388531,D_ORPHA:75374,1
G_6390,D_OMIM:617132,0
G_581,D_OMIM:310400,0
G_54919,D_ORPHA:244,1
G_23503,D_OMIM:270700,1
G_55806,D_ORPHA:444,1
G_51807,D_ORPHA:308386,0
G_9567,D_OMIM:620888,1
G_84790,D_OMIM:613454,0
G_8643,D_OMIM:605462,1
G_93986,D_OMIM:276710,0
G_5456,D_ORPHA:1435,1
G_1747,D_ORPHA:1020,0
G_4883,D_ORPHA:247790,0
G_7534,D_OMIM:619521,0
G_2259,D_ORPHA:98764,1
G_26160,D_OMIM:619813,0
G_5879,D_ORPHA:500159,1
G_2652,D_ORPHA:93608,0
G_4863,D_ORPHA:440437,1
G_2898,D_ORPHA:528084,1
G_2555,D_OMIM:618557,1
G_7453,D_OMIM:617721,1
G_2525,D_OMIM:262500,0
G_23219,D_ORPHA:442835,1
G_11160,D_OMIM:611225,1
G_6927,D_OMIM:142330,1
G_2521,D_ORPHA:300605,1
G_2187,D_ORPHA:401805,0
G_2902,D_ORPHA:88616,1
G_4215,D_ORPHA:308712,0
G_3481,D_ORPHA:231140,1
G_1292,D_OMIM:620727,1
G_3852,D_ORPHA:79145,1
G_3911,D_OMIM:620076,1
G_1493,D_ORPHA:391490,1
G_5889,D_ORPHA:84,1
G_9496,D_OMIM:601360,1
G_2260,D_ORPHA:168953,1
G_5105,D_ORPHA:1216,0
G_51241,D_ORPHA:324,0
G_117144,D_ORPHA:276234,1
G_3458,D_ORPHA:168947,0
G_2619,D_ORPHA:93926,1
G_55024,D_ORPHA:2176,0
G_25778,D_OMIM:193900,0
G_6098,D_OMIM:613811,0
G_595,D_OMIM:114500,1
G_861,D_OMIM:601626,1
G_6418,D_OMIM:611390,0
G_729359,D_ORPHA:696063,1
G_4311,D_ORPHA:495274,1
G_920,D_OMIM:613949,1
G_200373,D_OMIM:618806,0
G_199713,D_ORPHA:325,0
G_84570,D_ORPHA:91411,1
G_8910,D_ORPHA:85293,0
G_6210,D_OMIM:226990,0
G_22808,D_OMIM:619406,0
G_2705,D_ORPHA:67046,0
G_7046,D_ORPHA:65748,1
G_64131,D_ORPHA:1425,1
G_2200,D_OMIM:129600,1
G_3981,D_OMIM:616737,0
G_3675,D_ORPHA:306504,1
G_64837,D_ORPHA:320406,1
G_271,D_OMIM:615809,1
G_11093,D_OMIM:274150,1
G_5062,D_OMIM:255300,0
G_90624,D_OMIM:614500,0
G_7920,D_ORPHA:631085,1
G_84668,D_ORPHA:85163,1
G_8029,D_OMIM:613089,0
G_5950,D_ORPHA:44890,0
G_200734,D_OMIM:616461,0
G_80025,D_ORPHA:216866,1
G_81624,D_OMIM:107250,0
G_2294,D_ORPHA:210122,1
G_1421,D_ORPHA:98989,1
G_335,D_OMIM:619836,1
G_51062,D_OMIM:613708,1
G_10555,D_OMIM:608594,1
G_2200,D_ORPHA:2462,1
G_10383,D_OMIM:617879,1
G_4035,D_ORPHA:79100,1
G_72,D_OMIM:619431,1
G_166336,D_ORPHA:363454,0
G_112609,D_OMIM:620784,0
G_197257,D_OMIM:245450,1
G_3043,D_ORPHA:2132,1
G_2261,D_OMIM:100800,1
G_4524,D_ORPHA:395,1
G_8106,D_OMIM:610582,0
G_3858,D_OMIM:607602,1
G_8763,D_OMIM:621375,0
G_1588,D_ORPHA:91,1
G_5726,D_OMIM:608033,0
G_1756,D_ORPHA:777,1
G_6455,D_OMIM:601626,1
G_23309,D_ORPHA:363694,0
G_10188,D_OMIM:616007,0
G_10682,D_ORPHA:401973,1
G_9723,D_OMIM:620425,0
G_117156,D_ORPHA:699605,0
G_139285,D_ORPHA:2780,1
G_10383,D_OMIM:611276,0
G_51066,D_ORPHA:99789,1
G_57017,D_ORPHA:166260,0
G_229,D_ORPHA:572361,0
G_1585,D_ORPHA:363454,0
G_11113,D_ORPHA:98868,0
G_64072,D_OMIM:606054,0
G_6785,D_ORPHA:827,1
G_7415,D_OMIM:167320,1
G_26119,D_OMIM:613307,0
G_23554,D_OMIM:246450,0
G_11005,D_ORPHA:480,0
G_3640,D_ORPHA:231531,0
G_346288,D_ORPHA:251579,1
G_8626,D_OMIM:604292,1
G_7134,D_OMIM:613243,1
G_8419,D_ORPHA:98985,1
G_9992,D_ORPHA:101016,1
G_55572,D_ORPHA:99945,0
G_51317,D_ORPHA:900,0
G_3852,D_OMIM:179850,1
G_1419,D_OMIM:615188,1
G_8493,D_ORPHA:140481,0
G_55656,D_OMIM:617899,0
G_81570,D_OMIM:178600,0
G_26058,D_OMIM:611755,0
G_11280,D_ORPHA:399103,0
G_652991,D_OMIM:621386,1
G_23169,D_OMIM:269250,1
G_55065,D_OMIM:615026,1
G_5782,D_OMIM:602400,0
G_4700,D_ORPHA:1493,0
G_55212,D_OMIM:615984,1
G_2250,D_OMIM:190330,1
G_8526,D_OMIM:621539,0
G_51176,D_OMIM:272200,0
G_2525,D_ORPHA:808,0
G_6655,D_OMIM:616559,1
G_79188,D_OMIM:614813,0
G_3569,D_OMIM:148000,1
G_9690,D_OMIM:612968,0
G_311,D_OMIM:617839,1
G_9276,D_OMIM:617800,1
G_29920,D_ORPHA:2512,1
G_2260,D_OMIM:600803,0
G_254065,D_ORPHA:528084,1
G_9672,D_OMIM:156510,0
G_6945,D_OMIM:620322,0
G_23431,D_ORPHA:280763,1
G_4141,D_OMIM:620323,1
G_5449,D_OMIM:613038,1
G_23096,D_ORPHA:819,1
G_7373,D_ORPHA:79501,1
G_8021,D_ORPHA:402014,1
G_10002,D_ORPHA:53540,1
G_731,D_ORPHA:169150,1
G_4041,D_OMIM:602481,0
G_9231,D_OMIM:616069,0
